사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20250201,중앙선,도심,1605,1356,20250204
20250201,중앙선,팔당,905,927,20250204
20250201,중앙선,운길산,696,735,20250204
20250201,중앙선,양수,1601,1603,20250204
20250201,중앙선,신원,312,261,20250204
20250201,중앙선,국수,535,513,20250204
20250201,중앙선,아신,384,356,20250204
20250201,중앙선,오빈,206,205,20250204
20250201,중앙선,양평,2646,2665,20250204
20250201,중앙선,원덕,270,272,20250204
20250201,중앙선,용문,1670,1741,20250204
20250201,중앙선,지평,41,42,20250204
20250202,1호선,서울역,43432,36961,20250205
20250202,1호선,시청,11787,11797,20250205
20250202,1호선,종각,14152,12692,20250205
20250202,1호선,종로3가,15528,13635,20250205
20250202,1호선,종로5가,10927,10570,20250205
20250202,1호선,동대문,10173,10851,20250205
20250202,1호선,신설동,8172,8209,20250205
20250202,1호선,제기동,10893,11535,20250205
20250202,1호선,청량리(서울시립대입구),14978,15016,20250205
20250202,1호선,동묘앞,13686,14323,20250205
20250202,2호선,시청,8417,6905,20250205
20250202,2호선,을지로입구,23862,23173,20250205
20250202,2호선,을지로3가,11468,11142,20250205
20250202,2호선,을지로4가,5108,4857,20250205
20250202,2호선,동대문역사문화공원(DDP),9699,11654,20250205
20250202,2호선,신당,8955,9699,20250205
20250202,2호선,상왕십리,7182,7226,20250205
20250202,2호선,왕십리(성동구청),8754,8805,20250205
20250202,2호선,한양대,2432,2949,20250205
20250202,2호선,뚝섬,11772,11772,20250205
20250202,2호선,성수,26613,28662,20250205
20250202,2호선,건대입구,25277,25835,20250205
20250202,2호선,구의(광진구청),12237,12488,20250205
20250202,2호선,강변(동서울터미널),18467,17306,20250205
20250202,2호선,잠실나루,5268,5528,20250205
20250202,2호선,잠실(송파구청),53254,50400,20250205
20250202,2호선,잠실새내,11959,12205,20250205
20250202,2호선,종합운동장,4402,4838,20250205
20250202,2호선,삼성(무역센터),21702,20508,20250205
20250202,2호선,선릉,14305,12564,20250205
20250202,2호선,역삼,11626,12698,20250205
20250202,2호선,강남,32178,31411,20250205
20250202,2호선,교대(법원.검찰청),9883,11418,20250205
20250202,2호선,서초,14038,13300,20250205
20250202,2호선,방배,6947,7044,20250205
20250202,2호선,사당,24195,25873,20250205
20250202,2호선,낙성대(강감찬),15245,16215,20250205
20250202,2호선,서울대입구(관악구청),24758,25015,20250205
20250202,2호선,봉천,12864,12886,20250205
20250202,2호선,신림,33396,33485,20250205
20250202,2호선,신대방,15238,14912,20250205
20250202,2호선,구로디지털단지,25783,25403,20250205
20250202,2호선,대림(구로구청),15211,15503,20250205
20250202,2호선,신도림,28916,28361,20250205
20250202,2호선,문래,8919,9323,20250205
20250202,2호선,영등포구청,9563,9959,20250205
20250202,2호선,당산,8471,8955,20250205
20250202,2호선,합정,21553,23095,20250205
20250202,2호선,홍대입구,64632,66548,20250205
20250202,2호선,신촌,22516,21583,20250205
20250202,2호선,이대,7804,8740,20250205
20250202,2호선,아현,5756,5528,20250205
20250202,2호선,충정로(경기대입구),3394,3691,20250205
20250202,2호선,용답,1726,1759,20250205
20250202,2호선,신답,732,874,20250205
20250202,2호선,신설동,2897,3004,20250205
20250202,2호선,도림천,529,634,20250205
20250202,2호선,양천구청,3399,3499,20250205
20250202,2호선,신정네거리,5280,5401,20250205
20250202,2호선,용두(동대문구청),1269,1326,20250205
20250202,3호선,지축,4144,4126,20250205
20250202,3호선,구파발,12431,12849,20250205
20250202,3호선,연신내,21445,20571,20250205
20250202,3호선,불광,10057,11242,20250205
20250202,3호선,녹번,7176,6580,20250205
20250202,3호선,홍제,9829,9347,20250205
20250202,3호선,무악재,2152,2280,20250205
20250202,3호선,독립문,4801,5174,20250205
20250202,3호선,경복궁(정부서울청사),14024,14814,20250205
20250202,3호선,안국,13638,13733,20250205
20250202,3호선,종로3가,4856,5928,20250205
20250202,3호선,을지로3가,4983,4518,20250205
20250202,3호선,충무로,3,0,20250205
20250202,3호선,동대입구,5469,6056,20250205
20250202,3호선,약수,6951,6718,20250205
20250202,3호선,금호,4323,4118,20250205
20250202,3호선,옥수,4915,5250,20250205
20250202,3호선,압구정,14306,14641,20250205
20250202,3호선,신사,11351,11219,20250205
20250202,3호선,잠원,2381,2355,20250205
20250202,3호선,고속터미널,41602,37526,20250205
20250202,3호선,교대(법원.검찰청),5240,2823,20250205
20250202,3호선,남부터미널(예술의전당),15761,15841,20250205
20250202,3호선,양재(서초구청),13273,14936,20250205
20250202,3호선,매봉,4237,4299,20250205
20250202,3호선,도곡,2353,2350,20250205
20250202,3호선,대치,6880,5964,20250205
20250202,3호선,학여울,855,841,20250205
20250202,3호선,대청,4603,4674,20250205
20250202,3호선,일원,4053,4303,20250205
20250202,3호선,수서,11025,10828,20250205
20250202,3호선,가락시장,4123,4238,20250205
20250202,3호선,경찰병원,2847,3058,20250205
20250202,3호선,오금,2856,2932,20250205
20250202,4호선,당고개,5899,5453,20250205
20250202,4호선,상계,10839,10191,20250205
20250202,4호선,노원,13077,14298,20250205
20250202,4호선,창동,15844,16355,20250205
20250202,4호선,쌍문,16333,14987,20250205
20250202,4호선,수유(강북구청),20608,19979,20250205
20250202,4호선,미아(서울사이버대학),8473,8164,20250205
20250202,4호선,미아사거리,15558,15208,20250205
20250202,4호선,길음,11287,11058,20250205
20250202,4호선,성신여대입구(돈암),13067,13065,20250205
20250202,4호선,한성대입구(삼선교),7668,8113,20250205
20250202,4호선,혜화,24119,24736,20250205
20250202,4호선,동대문,8416,9280,20250205
20250202,4호선,동대문역사문화공원(DDP),12519,10779,20250205
20250202,4호선,충무로,10876,11371,20250205
20250202,4호선,명동,23402,25185,20250205
20250202,4호선,회현(남대문시장),10602,11215,20250205
20250202,4호선,서울역,4899,12294,20250205
20250202,4호선,숙대입구(갈월),8926,8646,20250205
20250202,4호선,삼각지,4263,5192,20250205
20250202,4호선,신용산,12766,12791,20250205
20250202,4호선,이촌(국립중앙박물관),7359,7810,20250205
20250202,4호선,동작(현충원),944,1037,20250205
20250202,4호선,총신대입구(이수),10634,11606,20250205
20250202,4호선,사당,14893,14805,20250205
20250202,4호선,남태령,651,547,20250205
20250202,5호선,방화,3789,3732,20250205
20250202,5호선,개화산,3066,3221,20250205
20250202,5호선,김포공항,9632,5555,20250205
20250202,5호선,송정,3559,3576,20250205
20250202,5호선,마곡,4210,4501,20250205
20250202,5호선,발산,9632,9835,20250205
20250202,5호선,우장산,7242,7653,20250205
20250202,5호선,화곡,14526,13909,20250205
20250202,5호선,까치산,15146,14865,20250205
20250202,5호선,신정(은행정),6229,5628,20250205
20250202,5호선,목동,7688,8025,20250205
20250202,5호선,오목교(목동운동장앞),11209,11598,20250205
20250202,5호선,양평,3010,3106,20250205
20250202,5호선,영등포구청,1801,1809,20250205
20250202,5호선,영등포시장,5858,5948,20250205
20250202,5호선,신길,2246,2412,20250205
20250202,5호선,여의도,8165,8170,20250205
20250202,5호선,여의나루,5815,6997,20250205
20250202,5호선,마포,5497,5592,20250205
20250202,5호선,공덕,5220,5270,20250205
20250202,5호선,애오개,2776,2812,20250205
20250202,5호선,충정로(경기대입구),1499,1548,20250205
20250202,5호선,서대문,5452,5474,20250205
20250202,5호선,광화문(세종문화회관),14273,14717,20250205
20250202,5호선,종로3가,9379,8955,20250205
20250202,5호선,을지로4가,2134,2135,20250205
20250202,5호선,동대문역사문화공원(DDP),1062,1206,20250205
20250202,5호선,청구,1837,1722,20250205
20250202,5호선,신금호,3044,3411,20250205
20250202,5호선,행당,3910,3595,20250205
20250202,5호선,왕십리(성동구청),2636,3291,20250205
20250202,5호선,마장,2864,2768,20250205
20250202,5호선,답십리,7651,7163,20250205
20250202,5호선,장한평,9390,9467,20250205
20250202,5호선,군자(능동),6491,7232,20250205
20250202,5호선,아차산(어린이대공원후문),10136,9898,20250205
20250202,5호선,광나루(장신대),6563,6654,20250205
20250202,5호선,천호(풍납토성),13090,12102,20250205
20250202,5호선,강동,9182,9289,20250205
20250202,5호선,길동,4778,4910,20250205
20250202,5호선,굽은다리(강동구민회관앞),6123,5630,20250205
20250202,5호선,명일,5339,5331,20250205
20250202,5호선,고덕,4801,4736,20250205
20250202,5호선,상일동,6552,6762,20250205
20250202,5호선,둔촌동,6488,6392,20250205
20250202,5호선,올림픽공원(한국체대),4690,4722,20250205
20250202,5호선,방이,4586,4508,20250205
20250202,5호선,오금,1538,1552,20250205
20250202,5호선,개롱,3269,3609,20250205
20250202,5호선,거여,4649,4608,20250205
20250202,5호선,마천,3899,3965,20250205
20250202,5호선,강일,3287,3113,20250205
20250202,5호선,미사,10233,10434,20250205
20250202,5호선,하남풍산,2943,2853,20250205
20250202,5호선,하남시청(덕풍·신장),4903,4688,20250205
20250202,5호선,하남검단산,4942,4884,20250205
20250202,6호선,응암,9585,9680,20250205
20250202,6호선,역촌,1992,2449,20250205
20250202,6호선,불광,3117,2631,20250205
20250202,6호선,독바위,1451,1642,20250205
20250202,6호선,구산,4430,3492,20250205
20250202,6호선,새절(신사),6350,6234,20250205
20250202,6호선,증산(명지대앞),5361,5427,20250205
20250202,6호선,디지털미디어시티,5850,6351,20250205
20250202,6호선,월드컵경기장(성산),3531,3300,20250205
20250202,6호선,마포구청,7135,6788,20250205
20250202,6호선,망원,11287,11941,20250205
20250202,6호선,합정,9840,8931,20250205
20250202,6호선,상수,7349,8058,20250205
20250202,6호선,광흥창(서강),4755,4714,20250205
20250202,6호선,대흥(서강대앞),4176,4371,20250205
20250202,6호선,공덕,7901,7401,20250205
20250202,6호선,효창공원앞,3566,3301,20250205
20250202,6호선,삼각지,4512,3907,20250205
20250202,6호선,녹사평(용산구청),3395,3554,20250205
20250202,6호선,이태원,9390,7708,20250205
20250202,6호선,한강진,8138,9203,20250205
20250202,6호선,버티고개,1152,1303,20250205
20250202,6호선,약수,1848,1881,20250205
20250202,6호선,청구,1848,1741,20250205
20250202,6호선,신당,5001,5244,20250205
20250202,6호선,동묘앞,7648,7258,20250205
20250202,6호선,창신,1836,1593,20250205
20250202,6호선,보문,4399,4172,20250205
20250202,6호선,안암(고대병원앞),4250,4609,20250205
20250202,6호선,고려대(종암),3892,3909,20250205
20250202,6호선,월곡(동덕여대),5521,5515,20250205
20250202,6호선,상월곡(한국과학기술연구원),3428,3313,20250205
20250202,6호선,돌곶이,5032,4676,20250205
20250202,6호선,석계,6594,6910,20250205
20250202,6호선,태릉입구,3395,3575,20250205
20250202,6호선,화랑대(서울여대입구),5164,4444,20250205
20250202,6호선,봉화산(서울의료원),3992,3980,20250205
20250202,7호선,장암,1366,920,20250205
20250202,7호선,도봉산,4766,7008,20250205
20250202,7호선,수락산,7791,7649,20250205
20250202,7호선,마들,6338,5906,20250205
20250202,7호선,노원,11320,11691,20250205
20250202,7호선,중계,7618,7288,20250205
20250202,7호선,하계,9547,9043,20250205
20250202,7호선,공릉(서울과학기술대),6627,6751,20250205
20250202,7호선,태릉입구,4811,4521,20250205
20250202,7호선,먹골,5491,5515,20250205
20250202,7호선,중화,5751,5454,20250205
20250202,7호선,상봉,9905,9419,20250205
20250202,7호선,면목,7546,7398,20250205
20250202,7호선,사가정,8967,8735,20250205
20250202,7호선,용마산(용마폭포공원),3010,3322,20250205
20250202,7호선,중곡,5433,5254,20250205
20250202,7호선,군자(능동),8040,6366,20250205
20250202,7호선,어린이대공원(세종대),7939,7987,20250205
20250202,7호선,건대입구,7854,8117,20250205
20250202,7호선,자양(뚝섬한강공원),5693,5702,20250205
20250202,7호선,청담,5653,6048,20250205
20250202,7호선,강남구청,5055,5482,20250205
20250202,7호선,학동,6144,6412,20250205
20250202,7호선,논현,6050,6286,20250205
20250202,7호선,반포,3084,3029,20250205
20250202,7호선,고속터미널,12819,8018,20250205
20250202,7호선,내방,5488,5743,20250205
20250202,7호선,이수,8737,8556,20250205
20250202,7호선,남성,5552,5718,20250205
20250202,7호선,숭실대입구(살피재),5637,6096,20250205
20250202,7호선,상도,5667,5724,20250205
20250202,7호선,장승배기,4486,4468,20250205
20250202,7호선,신대방삼거리,7578,7332,20250205
20250202,7호선,보라매,3390,3391,20250205
20250202,7호선,신풍,6474,6241,20250205
20250202,7호선,대림(구로구청),7793,7555,20250205
20250202,7호선,남구로,6504,6369,20250205
20250202,7호선,가산디지털단지,9017,9094,20250205
20250202,7호선,철산,10048,10030,20250205
20250202,7호선,광명사거리,12463,12490,20250205
20250202,7호선,천왕,5278,5168,20250205
20250202,7호선,온수(성공회대입구),4091,4072,20250205
20250202,8호선,암사역사공원,2885,2700,20250205
20250202,8호선,암사,8506,8363,20250205
20250202,8호선,천호(풍납토성),10242,11629,20250205
20250202,8호선,강동구청,4831,5039,20250205
20250202,8호선,몽촌토성(평화의문),4087,4134,20250205
20250202,8호선,잠실(송파구청),13405,14760,20250205
20250202,8호선,석촌,5108,6066,20250205
20250202,8호선,송파,4608,4764,20250205
20250202,8호선,가락시장,3767,4532,20250205
20250202,8호선,문정,6023,6291,20250205
20250202,8호선,장지,9007,8578,20250205
20250202,8호선,복정,4968,4721,20250205
20250202,8호선,산성,3116,3244,20250205
20250202,8호선,남한산성입구(성남법원.검찰청),6521,6063,20250205
20250202,8호선,단대오거리,5852,5902,20250205
20250202,8호선,신흥,3014,3149,20250205
20250202,8호선,수진,3591,3465,20250205
20250202,8호선,모란,2831,2341,20250205
20250202,8호선,남위례,3448,3413,20250205
20250202,9호선,개화,1015,933,20250205
20250202,9호선,김포공항,5065,8071,20250205
20250202,9호선,공항시장,1784,2072,20250205
20250202,9호선,신방화,3793,3787,20250205
20250202,9호선,마곡나루(서울식물원),6536,6583,20250205
20250202,9호선,양천향교,4241,4454,20250205
20250202,9호선,가양,11323,11555,20250205
20250202,9호선,증미,2504,2596,20250205
20250202,9호선,등촌,5504,5699,20250205
20250202,9호선,염창,8732,8752,20250205
20250202,9호선,신목동,1956,1809,20250205
20250202,9호선,선유도,2830,2992,20250205
20250202,9호선,당산,8548,8569,20250205
20250202,9호선,국회의사당,5523,5198,20250205
20250202,9호선,여의도,8991,8414,20250205
20250202,9호선,샛강,1855,1872,20250205
20250202,9호선,노량진,14318,15207,20250205
20250202,9호선,노들,2755,2459,20250205
20250202,9호선,흑석(중앙대입구),3973,4065,20250205
20250202,9호선,동작(현충원),1165,1096,20250205
20250202,9호선,구반포,391,384,20250205
